questions,lang,keywords
Ce jucători de fotbal s-au născut în Malta?,ro,"jucător de fotbal, născut, Malta"
Did Arnold Schwarzenegger attend a university?,en,"Arnold Schwarzenegger, attend, university"
آیا آرنولد شوارتزنگر در دانشگاهی حضور داشته است؟,fa,آرنولد شوارتزنگر، دانشگاهی، حضور
Hat Arnold Schwarzenegger eine Universität besucht?,de,"Arnold Schwarzenegger, Universität, besucht"
¿Fue Arnold Schwarzenegger a la universidad?,es,"Arnold Schwarzenegger, universidad"
Arnold Schwarzenegger ha frequentato l'Università?,it,"Arnold Schwarzenegger, frequentare, Università"
Est-ce que Arnold Schwarzenegger a étudié à une université?,fr,"Arnold Schwarzenegger, etudié, université"
Had Arnold Schwarzenegger aan een universiteit gestudeerd?,nl,"Arnold Schwarzenegger, universiteit, gestudeerd"
Arnold Schwarzenegger a frecventat o universitate?,ro,"Arnold Schwarzenegger, frecventa, universitate"
Which programming languages were influenced by Perl?,en,"programming languages, influenced by, Perl"
چه زبان های برنامه نویسی تحت تأثیر پرل بودند؟,fa,زبان های برنامه نویسی، تأثیر، پرل
Welche Programmiersprachen wurden durch Perl beeinflusst?,de,"Programmiersprachen, beeinflusst durch, Perl"
¿Qué lenguajes de programación fueron influenciados por el Perl?,es,"lenguajes de programación, influenciados, Perl"
Quali linguaggi di programmazione sono stati influenzati da Perl?,it,"linguaggi di programmazione, influenzati, Perl"
Quels langages de programmation ont été influencés par Perl?,fr,"langages de programmation, influencés par, Perl"
Welke programmeertalen werden beïnvloed door Perl?,nl,"programmeertalen, beïnvloed door, Perl"
Ce limbaje de programare au fost influențate de Perl?,ro,"limbaje de programare, influențat, Perl"
Is Barack Obama a democrat?,en,"Barack Obama, democrat"
آیا باراک اوباما یک دموکرات است؟,fa,باراک اوباما، دموکرات
Ist Barack Obama ein Demokrat?,de,"Barack Obama, Demokrat"
¿Es Barack Obama demócrata?,es,"Barack Obama, demócrata"
Barack Obama è un democratico?,it,"Barack Obama, democratico"
Barack Obama est-il un démocrate?,fr,"Barack Obama, démocrate"
Is Barack Obama een democraat?,nl,"Barack Obama, democraat"
Barack Obama este un democrat?,ro,"Barack Obama, democrat"
How many children does Eddie Murphy have?,en,"children, Eddie Murphy"
ادی مورفی چند فرزند دارد؟,fa,ادی مورفی، فرزند
Wieviele Kinder hat Eddie Murphy?,de,"Kinder, Eddie Murphy"
¿Cuántos hijos tiene Eddie Murphy?,es,"hijos, Eddie Murphy"
Quanti figli ha Eddie Murphy?,it,"figli, Eddie Murphy"
Combien d'enfants a Eddie Murphy?,fr,"nombre d'enfants, Eddie Murphy"
Hoeveel kinderen heeft Eddie Murphy?,nl,"kinderen, Eddie Murphy"
Câți copii are Eddie Murphy?,ro,"copii, Eddie Murphy"
Who is the oldest child of Meryl Streep?,en,"oldest child, Meryl Streep"
چه کسی مسن ترین فرزند مریل استریپ است؟,fa,مسن ترین فرزند، مریل استریپ
Wer ist das älteste Kind von Meryl Streep?,de,"ältestes Kind, Meryl Streep"
¿Cuál es el hijo mas mayor de Meryl Streep?,es,"hijo mas mayor, Meryl Streep"
Chi è il figlio maggiore di Meryl Streep?,it,"figlio maggiore, Meryl Streep"
Qui est l'enfant le plus agé de Merly Streep?,fr,"enfant le plus agé, Meryl Streep"
Wie is het oudste kind van Meryl Streep?,nl,"oudste kind, Meryl Streep"
Cine este copilul cel mai mare al lui Meryl Streep?,ro,"copilul cel mai mare, Meryl Streep"
Who killed John Lennon?,en,"killed, John Lennon"
چه کسی جان لنون را کشت؟,fa,جان لنون، کشت
Wer hat John Lennon getötet?,de,"getötet, John Lennon"
¿Quién asesino a John Lennon?,es,"asesino, John Lennon"
Chi ha ucciso John Lennon?,it,"assassino, John Lennon"
Qui assissina John Lennon?,fr,"assassin, John Lennon"
Wie heeft John Lennon vermoord?,nl,"John Lennon, vermoord"
Cine l-a ucis pe John Lennon?,ro,"ucis, John Lennon"
Which frequent flyer program has the most airlines?,en,"frequent flyer program, most airlines"
کدام برنامه مسافر هوایی مکرر بیشترین خطوط هوایی را دارد؟,fa,برنامه مسافر هوایی مکرر، بیشترین خطوط هوایی
Welches Vielfliegerprogramm hat die meisten Fluggesellschaften?,de,"Vielfliegerprogramm, meisten Fluggesellschaften"
¿Qué programa de viajero frecuente tienen la mayoría de las aerolineas? ,es,"programa de viajero frecuente, mayor numero aerolineas"
Quale programma frequent flyer ha la maggior parte delle compagnie aeree?,it,"programma frequent flyer, maggior parte delle compagnie aeree"
Quel programme de fidélisation aérien a le plus de companies?,fr,"programme de fidélisation, plus de companies"
Wat is het frequent flyer-programma met de meeste luchtvaartmaatschappijen?,nl,"frequent flyer-programma, meeste luchtvaartmaatschappijen"
Ce program de fidelizare pentru zboruri frecvente are cele mai multe companii aeriene?,ro,"program de fidelizare pentru zboruri frecvente, cele mai multe companii aeriene"
In which city is Air China headquartered?,en,"city, headquarter, Air China"
دفتر مرکزی ایر چاینا در کدام شهر است؟,fa,دفتر مرکزی، ایر چاینا، شهر
In welcher Stadt liegt das Hauptquartier von Air China?,de,"Stadt, Hauptquartier, Air China"
¿En que ciudad esta la sede de Air China?,es,"ciudad, sede Air China"
In quale città Air China ha il quartier generale?,it,"città, Air China, quartier generale"
Où se trouve le quartier général de Air China?,fr,"location, quartier général, Air China"
In welke stad is het hoofdkantoor van Air China?,nl,"stad, hoofdkantoor, Air China"
În ce oraș este sediul Air China?,ro,"oraș, sediu, Air China"
Which artists were born on the same date as Rachel Stevens?,en,"artist, born same date, Rachel Stevens"
چه هنرمندانی در تاریخ یکسانی با ریچل استیونز متولد شد؟,fa,هنرمندانی، تاریخ یکسانی، ریچل استیونز، متولد
Welche Künstler sind am gleichen Tag wie Rachel Stevens geboren?,de,"Künstler,geboren am gleichen Tag, Rachel Stevens"
¿Qué artistas nacieron en la misma fecha que Rachel Stevens?,es,"artistas, misma fecha nacimiento, Rachel Stevens"
Quali artisti sono nati la stessa data di Rachel Stevens?,it,"artisti, stessa data di nascita, Rachel Stevens"
Quels artistes ont le même anniversaire que Rachel Stevens?,fr,"artistes, même anniversaire, Rachel Stevens?"
Welke kunstenaars zijn op dezelfde dag als Rachel Stevens geboren?,nl,"kunstenaars, geboren, op dezelfde dag, Rachel Stevens"
Ce artiști s-au născut în aceeași zi cu Rachel Stevens?,ro,"artist, născut în aceeași zi, Rachel Stevens"
How many scientists graduated from an Ivy League university?,en,"scientists, graduated, Ivy League university"
چند دانشمند از یک دانشگاه آیوی لیگ فارغ التحصیل شدند؟,fa,دانشمند، دانشگاه آیوی لیگ، فارغ التحصیل
Wieviele Wissenschaftler haben einen Abschluss von einer Ivy-League-Universität?,de,"Wissenschaftler, Abschluss von, Ivy-League-Universität"
¿Cuántos científicos se han graduado en un Universidad de la Ivy League?,es,"científicos, graduado, Universidad Ivy League"
Quanti scienziati si sono laureati in un'Università dell'Ivy League?,it,"scienziati, laureati, Università dell'Ivy League"
Combien de chercheurs ont étudié à des universités de l'Ivy League?,fr,"nombre de chercheurs, étudié, universités de l'Ivy League"
Hoeveel wetenschappers hebben afgestudeerd aan een Ivy League-universiteit?,nl,"wetenschappers, afgestudeerd, Ivy League-universiteit"
Câți oameni de știință au absolvit la universitatea Ivy League?,ro,"oameni de știință, absolvit, universitatea Ivy League"
Which types of grapes grow in Oregon?,en,"grape types, grow, Oregon"
چه انواعی از انگور در اورگن رشد می کند؟,fa,انواعی انگور، اورگن، رشد
Welche Traubenarten wachsen in Oregon?,de,"Traubenarten, wachsen, Oregon"
¿Que tipo de uva crece en Oregon?,es,"tipo uva, crece, Oregon"
Quali tipi di uva crescono in Oregon?,it,"tipi di uva, crescere, Oregon"
Quelles genres de raisin poussent en Oregon?,fr,"genres, raisins, Oregon"
Welke soorten druiven groeien in Oregon?,nl,"soorten druiven, groeien, Oregon"
Ce soiuri de struguri cresc în Oregon?,ro,"soiuri de struguri, cresc, Oregon"
Who is starring in Spanish movies produced by Benicio del Toro?,en,"starring, Spanish movies, produced, Benicio del Toro"
چه کسی در فیلم های اسپانیایی تولید شده توسط بنیسیو دل تورو بازی می کند؟,fa,فیلم های اسپانیایی، تولید، بنیسیو دل تورو، بازی
Wer spielt alles in spanischen Filmen produziert von Benicio del Toro mit? ,de,"mitspielen, spanische Filme, produziert, Benicio del Toro"
¿Quien protagoniza peliculas españolas producidas por Benicio del Toro?,es,"protagonista, peliculas españolas, productor, Benicio del Toro"
Chi recita nei film spagnoli prodotti da Benicio del Toro?,it,"attori, film spagnoli, prodotti, Benicio del Toro"
Quels acteurs jouent dans des films dirigés par Benicio del Toro?,fr,"acteurs, directeur, Benicio del Toro"
Wie speeld in Spaanse films geproduceerd door Benicio del Toro?,nl,"speeld, Spaanse films, geproduceerd, Benicio del Toro"
Cine sunt protagoniști în filmele spaniole produse de Benicio del Toro?,ro,"protagoniști, filmele spaniole, produse, Benicio del Toro"
Who is the manager of Real Madrid?,en,"manager, Real Madrid"
چه کسی مدیر رئال مادرید است؟,fa,مدیر، رئال مادرید
Wer ist der Manager von Real Madrid?,de,"Manager, Real Madrid"
¿Quien es el manager de Real Madrid?,es,"manager, Real Madrid"
Chi è il manager del Real Madrid?,it,"manager, Real Madrid"
Qui est le manageur de Real Madrid?,fr,"manageur, Real Madrid?"
Wie is de algemeen directeur van Real Madrid?,nl,"algemeen directeur, Real Madrid"
Cine este manager la Real Madrid?,ro,"manager, Real Madrid"
Give me the currency of China.,en,"currency, China"
پول رایج چین چیست؟,fa,پول رایج، چین
Welche Währung benutzt China?,de,"Währung, China"
¿Cual es la moneda de China?,es,"moneda, China"
Dammi la valuta della Cina.,it,"valuta, Cina"
Doone-moi la monnaie chinoise.,fr,"monnaie, chinoise"
Wat is de munteenheid van China?,nl,"munteenheid, China"
Care este moneda din China?,ro,"moneda, China"
Which movies starring Mickey Rourke were directed by Guy Ritchie?,en,"movies, starring, Mickey Rourke, directed, Guy Ritchie"
چه فیلم هایی با بازی میکی رورک توسط گای ریچی کارگردانی شدند؟,fa,فیلم هایی، بازی، میکی رورک، گای ریچی، کارگردانی
"Bei welchen Filmen, in denen Mickey Rourke mitspielt, hat Guy Ritchie Regie geführt?",de,"Filme, mitspielen, Mickey Rourke, Regie führen, Guy Ritchie"
¿Que peliculas protagonizadas por Mickey Rourke han sido dirigidas por Guy Ritchie?,es,"peliculas, protagonizadas, Mickey Rourke, dirigidas, Guy Ritchie"
Quali film in cui recita Mickey Rourke sono stati diretti da Guy Ritchie?,it,"film, attore, Mickey Rourke, diretti, Guy Ritchie"
Quels films avec Mickey Rourke furent dirigés par Guy Richtie?,fr,"films, acteur, Mickey Rourke, directeur, Guy Richtie?"
Welke films met Mickey Rourke werden geregisseerd door Guy Ritchie?,nl,"films, acteur, Mickey Rourke, geregisseerd, Guy Ritchie"
Ce filme cu Mickey Rourke ca protagonist au fost regizate de Guy Ritchie?,ro,"filme, Mickey Rourke, protagonist, regizate, Guy Ritchie"
Is Darth Vader Luke’s father?,en,"Darth Vader, father, Luke"
آیا دارت ویدر پدر لوک است؟,fa,دارت ویدر، پدر، لوک
Ist Darth Vader Lukes Vater?,de,"Darth Vader, Vater, Luke"
¿Es Darth Vader el padre de Luke?,es,"Darth Vader, padre, Luke"
Darth Vader è il padre di Luke?,it,"Darth Vader, padre, Luke"
Est-ce que Darth Vader le père de Luke?,fr,"Darth Vader, père, Luke"
Is Darth Vader de vader van Luke?,nl,"Darth Vader, vader, Luke"
Este Darth Vader tatăl lui Luke?,ro,"Darth Vader, tatăl, Luke"
How many companies were founded by the founder of Facebook?,en,"companies, founded by, founder, Facebook"
چه تعداد شرکت توسط مؤسس فیسبوک تأسیس شدند؟,fa,شرکت، مؤسس، فیسبوک، تأسیس
Wieviele Firmen hat der Gründer von Facebook gegründet?,de,"Firmen, gegründet, Gründer, Facebook"
¿Cuantas compañías han sido fundadas por el fundador de Facebook?,es,"compañías, fundadas, fundador Facebook"
Quante società sono state fondate dal fondatore di Facebook?,it,"società, fondate, fondatore, Facebook"
Combien de companies ont été fondées par le fondateur de Facebook?,fr,"nombre, companies, fondées, fondateur, Facebook"
Hoeveel bedrijven werden opgericht door de oprichter van Facebook?,nl,"bedrijven, opgericht, oprichter, Facebook"
Câte companii au fost înființate de fondatorul Facebook?,ro,"companii, înființate, fondator, Facebook"
How many companies were founded in the same year as Google?,en,"companies, founded, same year, Google"
چه تعداد شرکت در سال یکسانی با گوگل تأسیس شدند؟,fa,شرکت، سال یکسانی، گوگل، تأسیس
Wieviele Firmen wurden im selben Jahr wie Google gegründet?,de,"Firmen, gegründet, selbes Jahr, Google"
¿Cuántas compañías fueron fundadas en el mismo año que Google?,es,"compañías, fundadas, mismo año Google"
Quante società sono state fondate nello stesso anno di Google?,it,"società, fondate, stesso anno, Google"
Combien de companies ont été fondées la même année que Google?,fr,"nombre, companies, fondées, même année, Google"
Hoeveel bedrijven werden opgericht in hetzelfde jaar als Google?,nl,"bedrijven, opgericht, hetzelfde jaar, Google"
Câte companii au fost înființate în același an cu Google?,ro,"companii, înființate, același an, Google"
Which subsidiary of TUI Travel serves both Glasgow and Dublin?,en,"subsidiary, TUI Travel, serve, Glasgow, Dublin"
چه شرکت های تابعی از تی.یو.آی. تراول به هر دوی گلاسگو و دوبلین سرویس دارند؟,fa,شرکت های تابعی، تی.یو.آی. تراول، گلاسگو، دوبلین، سرویس
Welche Tochtergesellschaft von TUI Travel fliegt sowohl Glasgow als auch Dublin an?,de,"Tochtergesellschaft, TUI Travel, anfliegen, Glasgow, Dublin"
¿Qué subsidiario de TUI Travel vuela en Glasgow y en Dublin?,es,"subsidiario, TUI Travel, vuela, Glasgow, Dublin"
Quale società sussidiaria di TUI Travel serve sia Dortmund che Dublino?,it,"società sussidiaria di TUI Travel, servire, Glasgow, Dublin"
Quelle subsidiaire de TUI Travel vole sur Glasgow et Dublin?,fr,"subsidiaire, TUI Travel, vole sur, Glasgow, Dublin"
Welke dochteronderneming van TUI Travel bedient zowel Glasgow en Dublin?,nl,"dochteronderneming, TUI Travel, bedient, Glasgow, Dublin"
Care filială a TUI Travel deservește atât Glasgow cât și Dublin?,ro,"filială, TUI Travel, deservește, Glasgow, Dublin"
How many airlines are members of the Star Alliance?,en,"how many, airlines, member, Star Alliance"
چه تعداد خطوط هوایی عضو استار الاینس هستند؟,fa,خطوط هوایی، عضو، استار الاینس
